"itemid","similar_item"
"216721","225291"
"216724","217354"
"216725","215012"
"216730","211281"
"216731","225289"
"216732","215591"
"216733","222801"
"216734","212573"
"216735","221382"
"216737","214528"
"216739","216794"
"216745","217143"
"216746","217552"
"216747","215606"
"216748","215606"
"216750","219135"
"216752","216756"
"216753","207458"
"216754","201990"
"216755","212278"
"216756","216752"
"216757","223511"
"216758","216852"
"216759","216852"
"216760","215959"
"216763","220387"
"216764","208088"
"216766","200420"
"216767","217793"
"216768","194415"
"216769","216773"
"216770","215195"
"216771","215318"
"216772","215520"
"216773","225156"
"216774","216773"
"216775","215025"
"216776","215309"
"216777","216573"
"216778","200917"
"216779","215311"
"216780","232445"
"216781","218012"
"216782","215109"
"216783","207551"
"216784","215184"
"216786","210008"
"216787","218015"
"216790","216793"
"216791","216802"
"216792","216739"
"216793","216790"
"216794","216739"
"216795","231916"
"216796","216797"
"216797","216798"
"216798","216797"
"216799","207081"
"216800","216797"
"216801","216797"
"216802","216797"
"216803","207353"
"216804","216802"
"216805","216806"
"216806","216805"
"216807","216808"
"216808","194356"
"216809","213130"
"216811","210393"
"216812","214260"
"216815","203860"
"216816","227413"
"216817","209411"
"216818","215296"
"216819","206621"
"216820","211019"
"216821","218803"
"216823","215665"
"216826","207425"
"216829","188963"
"216830","230813"
"216831","215351"
"216832","216836"
"216833","208866"
"216834","225900"
"216835","220997"
"216836","216832"
"216837","217127"
"216839","218682"
"216840","210981"
"216841","229679"
"216842","225172"
"216843","216842"
"216844","221999"
"216845","200946"
"216846","200334"
"216851","193006"
"216852","221066"
"216853","189037"
"216854","189737"
"216855","223456"
"216856","201325"
"216857","217972"
"216858","217088"
"216859","208188"
"216862","202849"
"216864","212286"
"216865","215656"
"216866","208513"
"216870","208178"
"216871","189344"
"216872","217050"
"216874","205817"
"216875","216876"
"216876","216875"
"216887","216889"
"216888","229454"
"216889","216887"
"216893","216895"
"216895","216893"
"216897","210418"
"216904","223636"
"216905","217563"
"216906","197480"
"216907","197480"
"216909","161404"
"216910","208961"
"216911","221690"
"216912","202778"
"216913","213463"
"216914","221788"
"216915","220375"
"216916","216937"
"216918","232431"
"216919","217887"
"216920","221537"
"216922","216176"
"216923","189467"
"216925","216934"
"216926","209845"
"216928","217605"
"216929","232431"
"216930","222888"
"216931","222881"
"216932","216913"
"216933","226947"
"216934","220766"
"216935","214370"
"216936","199129"
"216937","216916"
"216938","195448"
"216939","216916"
"216943","224896"
"216944","161404"
"216947","207951"
"216948","222434"
"216951","227638"
"216952","218051"
"216953","207182"
"216955","216952"
"216956","216953"
"216958","219343"
"216964","215560"
"216966","215560"
"216967","215560"
"216968","211539"
"216969","216977"
"216975","222658"
"216976","229828"
"216977","216969"
"216979","219279"
"216980","217328"
"216983","219449"
"216984","199964"
"216985","214971"
"216986","214971"
"216987","223273"
"216988","216985"
"216991","209785"
"216992","216991"
"217008","185630"
"217009","217181"
"217011","218340"
"217012","208785"
"217013","219969"
"217014","218594"
"217015","183816"
"217016","204673"
"217017","216305"
"217018","193106"
"217019","190222"
"217020","222125"
"217023","211165"
"217024","218094"
"217026","227589"
"217027","212531"
"217028","221488"
"217029","221479"
"217030","210931"
"217031","208246"
"217032","216490"
"217033","228154"
"217034","223472"
"217035","219204"
"217036","217038"
"217037","217040"
"217038","212367"
"217039","227067"
"217040","217037"
"217041","226972"
"217042","215628"
"217044","217045"
"217045","217044"
"217046","216747"
"217050","209394"
"217051","216251"
"217056","216816"
"217057","226989"
"217058","216321"
"217060","224101"
"217061","224101"
"217063","218672"
"217064","213931"
"217066","228950"
"217067","226639"
"217068","220836"
"217070","209853"
"217071","223489"
"217075","215027"
"217078","217079"
"217079","217078"
"217080","217082"
"217081","215057"
"217082","217080"
"217083","217090"
"217084","222167"
"217085","217082"
"217086","217088"
"217087","213307"
"217088","224000"
"217089","202545"
"217090","217135"
"217091","221326"
"217092","189737"
"217094","233030"
"217096","215648"
"217097","217098"
"217098","217097"
"217099","218665"
"217102","213537"
"217103","216505"
"217104","214160"
"217106","207594"
"217107","229239"
"217108","226646"
"217109","215234"
"217111","218588"
"217112","224036"
"217113","196374"
"217114","211274"
"217115","229655"
"217116","216853"
"217117","221147"
"217118","230622"
"217122","218500"
"217123","217173"
"217124","219896"
"217125","217575"
"217126","210398"
"217127","216837"
"217128","221638"
"217129","216296"
"217130","185204"
"217131","208934"
"217133","223292"
"217134","217090"
"217135","210148"
"217136","217137"
"217137","217136"
"217139","193581"
"217142","222423"
"217143","216745"
"217144","217147"
"217145","217147"
"217146","217147"
"217147","217145"
"217149","217147"
"217152","193360"
"217155","220545"
"217162","226508"
"217163","226946"
"217164","223362"
"217165","221682"
"217166","222357"
"217168","212663"
"217169","209026"
"217170","211154"
"217171","219484"
"217172","223055"
"217173","211660"
"217174","204639"
"217177","213152"
"217180","199665"
"217181","214843"
"217202","219962"
"217209","225838"
"217224","218796"
"217225","205766"
"217226","212286"
"217229","217230"
"217230","217229"
"217231","223663"
"217238","223796"
"217239","206580"
"217240","218570"
"217241","219088"
"217242","221153"
"217243","231384"
"217244","203239"
"217245","214144"
"217246","223165"
"217248","184810"
"217249","204985"
"217250","204199"
"217279","231153"
"217280","217826"
"217282","226599"
"217284","201668"
"217285","210214"
"217286","209590"
"217287","202450"
"217290","227937"
"217291","202645"
"217292","221409"
"217294","218126"
"217295","212872"
"217299","212740"
"217300","213916"
"217301","209061"
"217302","217303"
"217303","217302"
"217304","217312"
"217305","217304"
"217306","217313"
"217307","209061"
"217308","217310"
"217309","217313"
"217310","217314"
"217311","217310"
"217312","217304"
"217313","217306"
"217314","217316"
"217315","209962"
"217316","217314"
"217327","217328"
"217328","217327"
"217329","213362"
"217341","222902"
"217345","216114"
"217346","215198"
"217347","217345"
"217348","203238"
"217349","209061"
"217354","216724"
"217355","216724"
"217356","216724"
"217357","228266"
"217358","214929"
"217360","217768"
"217361","217362"
"217362","217361"
"217366","213952"
"217367","224980"
"217368","213932"
"217369","217368"
"217370","211183"
"217371","222583"
"217372","216672"
"217373","220485"
"217374","216559"
"217375","219260"
"217376","209413"
"217377","217347"
"217378","203923"
"217379","213532"
"217384","217386"
"217386","217384"
"217388","219398"
"217389","185609"
"217392","222801"
"217400","211244"
"217401","228463"
"217405","220408"
"217406","217407"
"217407","217406"
"217410","161404"
"217423","220781"
"217426","222705"
"217427","215663"
"217428","222792"
"217429","214492"
"217430","218048"
"217431","211637"
"217432","205542"
"217433","217432"
"217434","221371"
"217435","183464"
"217436","217836"
"217437","217836"
"217438","225324"
"217442","217443"
"217443","217442"
"217444","217443"
"217448","222412"
"217449","215751"
"217450","217451"
"217451","228767"
"217452","212127"
"217455","194424"
"217456","211188"
"217458","229320"
"217459","219924"
"217461","219903"
"217464","222139"
"217465","217466"
"217466","217465"
"217467","217443"
"217468","229821"
"217469","224021"
"217470","211916"
"217471","221372"
"217480","229412"
"217481","207719"
"217482","223013"
"217483","226988"
"217484","201015"
"217485","202660"
"217486","204874"
"217487","229683"
"217488","207244"
"217489","215440"
"217491","217492"
"217492","217491"
"217510","220979"
"217511","207412"
"217512","214408"
"217513","219382"
"217514","198866"
"217519","224021"
"217521","215015"
"217528","215781"
"217529","218957"
"217540","216808"
"217541","191067"
"217542","212265"
"217543","214306"
"217550","211203"
"217551","192854"
"217552","216746"
"217553","216347"
"217555","219142"
"217556","218069"
"217557","212294"
"217559","211889"
"217561","196829"
"217562","229072"
"217563","217977"
"217564","217565"
"217565","217564"
"217566","186332"
"217567","222882"
"217568","219310"
"217569","221627"
"217570","199917"
"217571","228942"
"217573","201817"
"217574","214561"
"217575","207048"
"217576","218100"
"217577","223567"
"217579","210379"
"217581","212989"
"217582","217595"
"217583","204889"
"217585","220526"
"217586","217863"
"217587","211146"
"217588","213537"
"217589","216510"
"217590","213755"
"217591","207771"
"217592","213756"
"217595","217582"
"217596","202778"
"217597","213537"
"217598","185640"
"217599","210498"
"217600","219646"
"217601","210498"
"217602","190801"
"217603","195511"
"217604","210498"
"217605","216559"
"217614","217681"
"217615","190111"
"217617","209498"
"217618","218584"
"217619","208976"
"217621","209603"
"217622","217628"
"217623","217664"
"217626","218382"
"217627","222886"
"217628","217622"
"217629","203249"
"217630","217659"
"217632","211831"
"217634","218517"
"217635","217642"
"217637","223165"
"217638","217622"
"217639","218506"
"217641","215234"
"217642","217635"
"217643","223165"
"217644","218525"
"217645","218516"
"217646","202778"
"217647","223170"
"217648","213517"
"217650","220967"
"217652","223165"
"217653","231928"
"217655","199129"
"217659","197147"
"217660","218500"
"217662","215864"
"217663","198961"
"217664","217627"
"217665","222886"
"217667","197147"
"217668","217667"
"217669","222968"
"217670","225475"
"217671","217571"
"217672","206682"
"217673","209855"
"217674","215134"
"217675","220303"
"217677","208088"
"217678","224015"
"217679","223790"
"217681","217614"
"217683","197147"
"217684","209807"
"217685","206604"
"217686","197781"
"217688","218254"
"217689","218870"
"217690","209480"
"217691","218821"
"217703","217469"
"217704","213931"
"217708","218555"
"217709","217703"
"217710","218870"
"217711","217713"
"217712","215196"
"217713","217711"
"217714","207589"
"217715","217716"
"217716","217715"
"217722","219873"
"217723","215715"
"217724","217726"
"217725","217726"
"217726","217724"
"217727","214401"
"217728","217727"
"217729","214600"
"217730","209215"
"217731","202778"
"217732","214629"
"217733","218828"
"217734","211661"
"217735","208785"
"217737","217738"
"217738","202467"
"217739","218011"
"217740","216305"
"217741","212049"
"217742","223703"
"217748","212750"
"217749","219074"
"217750","220537"
"217751","217752"
"217752","217751"
"217753","211889"
"217756","220691"
"217757","197170"
"217758","205212"
"217761","201122"
"217763","213901"
"217766","217767"
"217767","217766"
"217768","218176"
"217769","225325"
"217770","217771"
"217771","218552"
"217773","218558"
"217774","224018"
"217775","217774"
"217777","222069"
"217781","217783"
"217783","221283"
"217784","219497"
"217786","218665"
"217787","219442"
"217789","204203"
"217793","216767"
"217794","213888"
"217797","218599"
"217798","207042"
"217799","217822"
"217800","215296"
"217803","226408"
"217804","230125"
"217807","194610"
"217815","213719"
"217820","225656"
"217821","209603"
"217822","217799"
"217823","217798"
"217824","217825"
"217825","217968"
"217826","217280"
"217828","221170"
"217829","184810"
"217836","217437"
"217839","201030"
"217842","201030"
"217843","217839"
"217847","217862"
"217848","212972"
"217849","221513"
"217852","212366"
"217853","217823"
"217854","208292"
"217855","225334"
"217856","215547"
"217857","223009"
"217858","210348"
"217859","205817"
"217860","217847"
"217861","220766"
"217862","217847"
"217863","215715"
"217864","202708"
"217865","223165"
"217866","201818"
"217867","223156"
"217868","218008"
"217869","196463"
"217870","217849"
"217871","196463"
"217872","191172"
"217873","220699"
"217874","220751"
"217875","221530"
"217876","212667"
"217877","217884"
"217878","224061"
"217879","217876"
"217880","214539"
"217881","223249"
"217882","222428"
"217883","224231"
"217884","214386"
"217885","220635"
"217886","217893"
"217887","217891"
"217888","217891"
"217889","223453"
"217890","209911"
"217891","217895"
"217892","214323"
"217893","204889"
"217894","200130"
"217895","217891"
"217896","199129"
"217897","212975"
"217898","220766"
"217899","223161"
"217900","219486"
"217901","200130"
"217902","218498"
"217903","198055"
"217911","207050"
"217915","217936"
"217916","217948"
"217917","217916"
"217918","192298"
"217921","212117"
"217922","217921"
"217926","217954"
"217927","210237"
"217932","217942"
"217934","202043"
"217935","217943"
"217936","209866"
"217937","221919"
"217938","198628"
"217940","215751"
"217941","223256"
"217942","217951"
"217943","217935"
"217944","204785"
"217946","215746"
"217948","217916"
"217949","217935"
"217950","217936"
"217951","217942"
"217952","211438"
"217953","217959"
"217954","211438"
"217955","211725"
"217957","217954"
"217958","201080"
"217959","217953"
"217960","217039"
"217961","221693"
"217962","214643"
"217963","217965"
"217964","217962"
"217965","217963"
"217967","217968"
"217968","217967"
"217969","231916"
"217970","224805"
"217971","218439"
"217972","222289"
"217973","202798"
"217976","206420"
"217977","217563"
"217978","219132"
"217982","220742"
"217983","222424"
"217984","209237"
"217985","193837"
"217986","214688"
"217987","211105"
"217988","207343"
